timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716174069564,1028,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-28,text,true,,854,720,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,126,0,4
1716174069564,126,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-28,text,true,,296,360,56,56,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,126,0,4
1716174069691,901,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-28,text,true,,558,360,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,901,0,790
1716174069819,802,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-41,text,true,,853,720,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,67,0,3
1716174069819,67,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-41,text,true,,296,360,56,56,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,67,0,3
1716174069887,734,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-41,text,true,,557,360,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,734,0,615
1716174069303,1322,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-2,text,true,,855,720,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,115,0,30
1716174069303,125,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-2,text,true,,296,360,56,56,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,115,0,30
1716174069428,1197,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-2,text,true,,559,360,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1197,0,1053
1716174070239,387,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-49,text,true,,854,720,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,70,0,2
1716174070239,70,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-49,text,true,,296,360,56,56,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,70,0,2
1716174070311,315,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-49,text,true,,558,360,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,315,0,210
1716174069599,1037,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-30,text,true,,853,720,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,81,0,3
1716174069599,81,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-30,text,true,,296,360,53,53,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,81,0,3
1716174069680,956,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-30,text,true,,557,360,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,956,0,825
1716174069309,1327,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-1,text,true,,855,720,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,184,0,24
1716174069309,184,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-1,text,true,,296,360,53,53,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,184,0,24
1716174069493,1143,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-1,text,true,,559,360,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1143,0,1003
1716174069620,1021,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-31,text,true,,855,720,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,119,0,6
1716174069620,119,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-31,text,true,,296,360,53,53,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,119,0,6
1716174069740,901,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-31,text,true,,559,360,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,901,0,770
1716174069530,1116,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-26,text,true,,854,720,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,85,0,5
1716174069530,85,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-26,text,true,,296,360,53,53,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,85,0,5
1716174069616,1030,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-26,text,true,,558,360,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1030,0,885
1716174069294,1353,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-8,text,true,,855,720,52,52,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,118,0,39
1716174069294,133,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-8,text,true,,296,360,52,52,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,118,0,39
1716174069427,1220,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-8,text,true,,559,360,52,52,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1220,0,1060
1716174070068,577,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-46,text,true,,854,720,51,51,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,99,0,25
1716174070068,99,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-46,text,true,,296,360,51,51,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,99,0,25
1716174070168,477,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-46,text,true,,558,360,51,51,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,477,0,363
1716174069367,1310,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-17,text,true,,854,720,49,49,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,127,0,3
1716174069367,127,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-17,text,true,,296,360,49,49,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,127,0,3
1716174069494,1183,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-17,text,true,,558,360,49,49,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1183,0,997
1716174069394,1339,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-19,text,true,,852,720,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,82,0,3
1716174069394,82,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-19,text,true,,296,360,53,53,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,82,0,3
1716174069478,1255,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-19,text,true,,556,360,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1255,0,1053
1716174069423,1322,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-20,text,true,,854,720,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,86,0,8
1716174069423,86,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-20,text,true,,296,360,53,53,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,86,0,8
1716174069510,1235,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-20,text,true,,558,360,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1235,0,1016
1716174070005,750,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-45,text,true,,854,720,52,52,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,229,0,103
1716174070005,229,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-45,text,true,,296,360,52,52,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,229,0,103
1716174070235,520,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-45,text,true,,558,360,52,52,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,520,0,312
1716174069818,951,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-40,text,true,,854,720,52,52,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,79,0,3
1716174069818,79,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-40,text,true,,296,360,52,52,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,79,0,3
1716174069898,871,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-40,text,true,,558,360,52,52,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,871,0,590
1716174069303,1484,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-6,text,true,,855,720,52,52,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,108,0,30
1716174069303,128,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-6,text,true,,296,360,52,52,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,108,0,30
1716174069430,1357,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-6,text,true,,559,360,52,52,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1357,0,1141
1716174069672,1121,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-35,text,true,,855,720,51,51,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,67,0,5
