Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Std. Dev.
HTTP Request -Crear Tarea  (Video),20,28513,28817,37327,37844,39897,3958,39897,0.00%,.4,.1,9304.92
TOTAL,20,28513,28817,37327,37844,39897,3958,39897,0.00%,.4,.1,9304.92
