timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716174568858,679,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-49,text,true,,854,720,58,58,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,161,0,29
1716174568858,161,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-49,text,true,,296,360,58,58,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,161,0,29
1716174569019,518,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-49,text,true,,558,360,58,58,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,518,0,379
1716174568820,766,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-47,text,true,,854,720,57,57,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,67,0,2
1716174568820,67,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-47,text,true,,296,360,57,57,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,67,0,2
1716174568887,699,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-47,text,true,,558,360,57,57,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,699,0,546
1716174568457,1086,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-25,text,true,,854,720,57,57,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,90,0,6
1716174568457,90,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-25,text,true,,296,360,57,57,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,90,0,6
1716174568548,995,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-25,text,true,,558,360,57,57,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,995,0,894
1716174568993,599,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-52,text,true,,853,720,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,243,0,165
1716174568993,243,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-52,text,true,,296,360,56,56,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,243,0,165
1716174569237,355,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-52,text,true,,557,360,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,355,0,179
1716174568573,1023,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-31,text,true,,853,720,55,55,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,65,0,3
1716174568573,65,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-31,text,true,,296,360,55,55,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,65,0,3
1716174568639,957,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-31,text,true,,557,360,55,55,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,957,0,787
1716174568750,855,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-43,text,true,,855,720,54,54,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,107,0,28
1716174568750,107,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-43,text,true,,296,360,54,54,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,107,0,28
1716174568858,747,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-43,text,true,,559,360,54,54,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,747,0,569
1716174568709,898,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-40,text,true,,855,720,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,134,0,56
1716174568709,134,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-40,text,true,,296,360,53,53,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,134,0,56
1716174568843,764,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-40,text,true,,559,360,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,764,0,571
1716174568661,968,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-37,text,true,,854,720,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,77,0,3
1716174568661,77,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-37,text,true,,296,360,53,53,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,77,0,3
1716174568739,890,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-37,text,true,,558,360,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,889,0,737
1716174568287,1339,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-9,text,true,,854,720,54,54,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,125,0,40
1716174568287,139,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-9,text,true,,296,360,54,54,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,125,0,40
1716174568429,1197,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-9,text,true,,558,360,54,54,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1197,0,1106
1716174568619,1012,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-35,text,true,,855,720,50,50,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,78,0,3
1716174568619,78,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-35,text,true,,296,360,50,50,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,78,0,3
1716174568698,933,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-35,text,true,,559,360,50,50,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,933,0,802
1716174568370,1270,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-19,text,true,,854,720,50,50,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,105,0,3
1716174568370,105,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-19,text,true,,296,360,50,50,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,105,0,3
1716174568476,1164,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-19,text,true,,558,360,50,50,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1164,0,1046
1716174568527,1195,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-29,text,true,,855,720,57,57,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,88,0,3
1716174568527,88,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-29,text,true,,296,360,57,57,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,88,0,3
1716174568616,1106,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-29,text,true,,559,360,57,57,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1106,0,949
1716174568512,1230,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-28,text,true,,854,720,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,83,0,5
1716174568512,83,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-28,text,true,,296,360,56,56,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,83,0,5
1716174568596,1146,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-28,text,true,,558,360,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1146,0,969
1716174568436,1310,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-23,text,true,,854,720,55,55,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,81,0,2
1716174568436,81,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-23,text,true,,296,360,55,55,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,81,0,2
1716174568518,1228,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-23,text,true,,558,360,55,55,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1228,0,1041
1716174568739,1019,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-42,text,true,,855,720,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,103,0,26
1716174568739,103,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-42,text,true,,296,360,56,56,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,103,0,26
1716174568842,916,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-42,text,true,,559,360,56,56,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,915,0,730
1716174568286,1473,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-8,text,true,,859,720,55,55,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,128,0,40
1716174568286,140,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-8,text,true,,300,360,55,55,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,128,0,40
1716174568432,1327,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-8,text,true,,559,360,55,55,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1327,0,1152
1716174568323,1451,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-15,text,true,,855,720,55,55,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,145,0,10
1716174568323,145,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-15,text,true,,296,360,55,55,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,145,0,10
1716174568468,1306,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-15,text,true,,559,360,55,55,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1306,0,1097
1716174568564,1226,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-30,text,true,,854,720,55,55,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,76,0,10
1716174568564,76,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-30,text,true,,296,360,55,55,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,76,0,10
1716174568640,1150,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-30,text,true,,558,360,55,55,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1150,0,929
1716174568724,1065,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-41,text,true,,855,720,55,55,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,101,0,37
1716174568724,101,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-41,text,true,,296,360,55,55,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,101,0,37
1716174568826,963,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-41,text,true,,559,360,55,55,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,963,0,613
1716174569009,784,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-51,text,true,,854,720,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,152,0,89
1716174569009,152,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-51,text,true,,296,360,53,53,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,152,0,89
1716174569162,631,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-51,text,true,,558,360,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,631,0,290
1716174568340,1480,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-16,text,true,,854,720,52,52,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,77,0,3
1716174568340,80,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-16,text,true,,296,360,52,52,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,77,0,3
1716174568423,1397,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-16,text,true,,558,360,52,52,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1397,0,1169
1716174568288,1535,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-13,text,true,,855,720,52,52,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,184,0,40
1716174568288,184,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-13,text,true,,296,360,52,52,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,184,0,40
1716174568479,1344,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-13,text,true,,559,360,52,52,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1344,0,1065
1716174568879,948,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-50,text,true,,854,720,51,51,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,80,0,3
1716174568879,80,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-50,text,true,,296,360,51,51,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,80,0,3
1716174568960,867,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-50,text,true,,558,360,51,51,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,867,0,475
1716174568681,1167,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-38,text,true,,855,720,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,84,0,2
1716174568681,84,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-38,text,true,,296,360,53,53,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,84,0,2
1716174568766,1082,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-38,text,true,,559,360,53,53,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1082,0,792
