timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716176439846,581,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-35,text,true,,854,720,46,46,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,80,0,17
1716176439846,80,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-35,text,true,,296,360,46,46,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,80,0,17
1716176439927,500,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-35,text,true,,558,360,46,46,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,499,0,316
1716176439796,636,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-33,text,true,,855,720,46,46,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,89,0,11
1716176439796,89,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-33,text,true,,296,360,46,46,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,89,0,11
1716176439725,707,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-29,text,true,,855,720,45,45,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,66,0,3
1716176439885,547,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-33,text,true,,559,360,46,46,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,546,0,393
1716176439725,66,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-29,text,true,,296,360,45,45,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,66,0,3
1716176439792,640,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-29,text,true,,559,360,45,45,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,635,0,451
1716176439476,957,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-13,text,true,,854,720,45,45,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,94,0,17
1716176439476,99,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-13,text,true,,296,360,45,45,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,94,0,17
1716176439587,846,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-13,text,true,,558,360,45,45,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,846,0,658
1716176439453,980,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-1,text,true,,855,720,45,45,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,183,0,44
1716176439453,183,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-1,text,true,,296,360,45,45,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,183,0,44
1716176439636,797,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-1,text,true,,559,360,45,45,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,797,0,641
1716176439778,656,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-32,text,true,,853,720,45,45,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,82,0,3
1716176439778,82,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-32,text,true,,296,360,45,45,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,82,0,3
1716176439861,573,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-32,text,true,,557,360,45,45,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,573,0,424
1716176439462,1026,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-12,text,true,,855,720,45,45,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,117,0,30
1716176439462,117,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-12,text,true,,296,360,45,45,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,117,0,30
1716176439589,899,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-12,text,true,,559,360,45,45,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,899,0,663
1716176439457,1016,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-8,text,true,,855,720,45,45,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,185,0,39
1716176439692,804,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-27,text,true,,855,720,46,46,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,83,0,4
1716176439457,185,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-8,text,true,,296,360,45,45,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,185,0,39
1716176439692,83,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-27,text,true,,296,360,46,46,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,83,0,4
1716176439643,830,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-8,text,true,,559,360,45,45,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,830,0,637
1716176439776,720,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-27,text,true,,559,360,46,46,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,720,0,553
1716176439654,841,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-24,text,true,,855,720,46,46,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,102,0,4
1716176439654,102,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-24,text,true,,296,360,46,46,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,102,0,4
1716176439756,739,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-24,text,true,,559,360,46,46,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,739,0,496
1716176439875,638,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-37,text,true,,854,720,38,38,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,66,0,3
1716176439875,66,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-37,text,true,,296,360,38,38,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,66,0,3
1716176439941,572,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-37,text,true,,558,360,38,38,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,572,0,314
1716176439504,1021,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-15,text,true,,854,720,39,39,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,118,0,3
1716176439504,118,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-15,text,true,,296,360,39,39,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,118,0,3
1716176439623,902,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-15,text,true,,558,360,39,39,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,902,0,788
1716176440051,480,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-43,text,true,,853,720,38,38,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,89,0,9
1716176440051,89,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-43,text,true,,296,360,38,38,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,89,0,9
1716176440141,390,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-43,text,true,,557,360,38,38,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,390,0,272
1716176439457,1087,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-4,text,true,,854,720,38,38,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,122,0,36
1716176439457,122,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-4,text,true,,296,360,38,38,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,122,0,36
1716176439590,954,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-4,text,true,,558,360,38,38,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,954,0,691
1716176439602,944,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-21,text,true,,855,720,37,37,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,149,0,6
1716176439602,149,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-21,text,true,,296,360,37,37,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,149,0,6
1716176439752,794,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-21,text,true,,559,360,37,37,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,794,0,663
1716176439459,1090,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-3,text,true,,854,720,36,36,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,119,0,33
1716176439459,119,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-3,text,true,,296,360,36,36,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,119,0,33
1716176439591,958,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-3,text,true,,558,360,36,36,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,958,0,848
1716176439523,1032,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-16,text,true,,854,720,36,36,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,99,0,3
1716176439523,99,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-16,text,true,,296,360,36,36,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,99,0,3
1716176439624,931,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-16,text,true,,558,360,36,36,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,931,0,794
1716176439634,923,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-23,text,true,,852,720,35,35,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,103,0,6
1716176439634,103,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-23,text,true,,296,360,35,35,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,103,0,6
1716176439738,819,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-23,text,true,,556,360,35,35,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,819,0,705
1716176439841,718,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-36,text,true,,855,720,34,34,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,129,0,4
1716176439841,129,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-36,text,true,,296,360,34,34,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,129,0,4
1716176439971,588,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-36,text,true,,559,360,34,34,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,588,0,440
1716176439687,877,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-26,text,true,,854,720,33,33,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,80,0,3
1716176439687,80,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-26,text,true,,296,360,33,33,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,80,0,3
1716176439768,796,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-26,text,true,,558,360,33,33,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,796,0,687
1716176439898,668,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-38,text,true,,853,720,32,32,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,83,0,4
1716176439898,83,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-38,text,true,,296,360,32,32,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,83,0,4
1716176439981,585,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-38,text,true,,557,360,32,32,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,585,0,315
1716176439945,625,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-41,text,true,,854,720,31,31,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,117,0,53
1716176439945,117,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-41,text,true,,296,360,31,31,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,117,0,53
1716176440063,507,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-41,text,true,,558,360,31,31,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,507,0,371
1716176439462,1111,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-5,text,true,,854,720,30,30,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,177,0,31
1716176439462,177,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-5,text,true,,296,360,30,30,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,177,0,31
1716176439639,934,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-5,text,true,,558,360,30,30,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,934,0,800
1716176439718,903,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-28,text,true,,855,720,33,33,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,110,0,5
1716176439718,110,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-28,text,true,,296,360,33,33,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,110,0,5
1716176439829,792,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-28,text,true,,559,360,33,33,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,792,0,633
1716176439933,696,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-40,text,true,,854,720,33,33,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,103,0,39
1716176439933,103,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-40,text,true,,296,360,33,33,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,103,0,39
1716176440037,592,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-40,text,true,,558,360,33,33,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,592,0,413
1716176439824,810,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-34,text,true,,854,720,32,32,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,74,0,8
1716176439824,74,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-34,text,true,,296,360,32,32,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,74,0,8
1716176439898,736,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-34,text,true,,558,360,32,32,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,736,0,567
1716176439595,1041,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-20,text,true,,855,720,31,31,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,83,0,6
1716176439595,83,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-20,text,true,,296,360,31,31,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,83,0,6
1716176439679,957,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-20,text,true,,559,360,31,31,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,956,0,764
1716176439530,1110,HTTP Request -Crear Tarea  (Video),200,OK,Primer Escenario 1-17,text,true,,855,720,30,30,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,108,0,3
1716176439530,108,HTTP Request -Crear Tarea  (Video)-0,302,Found,Primer Escenario 1-17,text,true,,296,360,30,30,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,108,0,3
1716176439638,1002,HTTP Request -Crear Tarea  (Video)-1,200,OK,Primer Escenario 1-17,text,true,,559,360,30,30,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/,1002,0,809
