timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716274076375,2595,Consultar Videos,200,OK,Grupo de Hilos 1-65,text,true,,658,672,323,323,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/all?max=1000,95,0,32
1716274076375,95,Consultar Videos-0,302,Found,Grupo de Hilos 1-65,text,true,,308,336,323,323,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/all?max=1000,95,0,32
1716274076471,2499,Consultar Videos-1,200,OK,Grupo de Hilos 1-65,text,true,,350,336,323,323,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/all?max=1000,2499,0,2310
1716274076291,2773,Consultar Videos,200,OK,Grupo de Hilos 1-47,text,true,,658,672,332,332,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/all?max=1000,92,0,25
1716274076291,92,Consultar Videos-0,302,Found,Grupo de Hilos 1-47,text,true,,308,336,332,332,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/all?max=1000,92,0,25
1716274076839,2229,Consultar Videos,200,OK,Grupo de Hilos 1-111,text,true,,657,672,332,332,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/all?max=1000,87,0,3
1716274076384,2680,Consultar Videos-1,200,OK,Grupo de Hilos 1-47,text,true,,350,336,332,332,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/all?max=1000,2680,0,2575
1716274076839,87,Consultar Videos-0,302,Found,Grupo de Hilos 1-111,text,true,,308,336,332,332,http://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/all?max=1000,87,0,3
1716274076926,2142,Consultar Videos-1,200,OK,Grupo de Hilos 1-111,text,true,,349,336,332,332,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/all?max=1000,2142,0,2029
1716274076071,3036,Consultar Videos,200,OK,Grupo de Hilos 1-6,text,true,,658,672,336,336,https://web-app-n7h4t3ddea-uw.a.run.app/api/tasks/all?max=1000,140,0,65
